log_trip_id,instance_source,nautical_offset,set_hour,school_type
261235BA-76CE-DBF4-9836-39DA04F240B2,8192,10,4,unassociated group
261235BA-76CE-DBF4-9836-39DA04F240B2,8192,10,1,unassociated group
261235BA-76CE-DBF4-9836-39DA04F240B2,8192,10,5,unassociated group
261235BA-76CE-DBF4-9836-39DA04F240B2,8192,10,3,unassociated group
261235BA-76CE-DBF4-9836-39DA04F240B2,8192,10,7,unassociated group
261235BA-76CE-DBF4-9836-39DA04F240B2,8192,10,6,unassociated group
261235BA-76CE-DBF4-9836-39DA04F240B2,8192,11,18,associated group
261235BA-76CE-DBF4-9836-39DA04F240B2,8192,10,18,associated group
261235BA-76CE-DBF4-9836-39DA04F240B2,8192,11,20,associated group
261235BA-76CE-DBF4-9836-39DA04F240B2,8192,10,23,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,9,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,11,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,17,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,8,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,6,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,10,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,16,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,13,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,14,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,15,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,12,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,7,unassociated group
F407D4F0-16E8-A818-7D3D-39DA04F24149,8192,10,18,unassociated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,10,5,unassociated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,10,23,unassociated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,11,21,unassociated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,11,3,unassociated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,10,3,unassociated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,11,19,associated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,10,18,associated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,11,1,unassociated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,11,6,unassociated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,11,18,associated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,11,5,unassociated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,10,19,associated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,11,6,associated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,11,4,unassociated group
C7A6A33D-4DB9-E3FD-0BB6-39DA04F242B5,8192,11,22,unassociated group
9E3FB6C8-98DF-961F-3521-39DA04F247A5,8192,10,3,unassociated group
9E3FB6C8-98DF-961F-3521-39DA04F247A5,8192,10,1,unassociated group
9E3FB6C8-98DF-961F-3521-39DA04F247A5,8192,10,21,unassociated group
9E3FB6C8-98DF-961F-3521-39DA04F247A5,8192,10,5,unassociated group
9E3FB6C8-98DF-961F-3521-39DA04F247A5,8192,10,0,unassociated group
9E3FB6C8-98DF-961F-3521-39DA04F247A5,8192,10,6,unassociated group
9E3FB6C8-98DF-961F-3521-39DA04F247A5,8192,10,2,unassociated group
9E3FB6C8-98DF-961F-3521-39DA04F247A5,8192,10,8,unassociated group
9E3FB6C8-98DF-961F-3521-39DA04F247A5,8192,10,4,unassociated group
7EF93DBB-7BB5-EF37-7A3B-39DA04F2482E,262144,10,13,unassociated group
7EF93DBB-7BB5-EF37-7A3B-39DA04F2482E,262144,10,9,associated group
7EF93DBB-7BB5-EF37-7A3B-39DA04F2482E,262144,10,5,associated group
7EF93DBB-7BB5-EF37-7A3B-39DA04F2482E,262144,10,10,unassociated group
7EF93DBB-7BB5-EF37-7A3B-39DA04F2482E,262144,10,17,unassociated group
7EF93DBB-7BB5-EF37-7A3B-39DA04F2482E,262144,11,5,associated group
7EF93DBB-7BB5-EF37-7A3B-39DA04F2482E,262144,10,18,unassociated group
7EF93DBB-7BB5-EF37-7A3B-39DA04F2482E,262144,10,15,associated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,5,unassociated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,2,unassociated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,6,unassociated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,19,associated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,21,unassociated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,0,unassociated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,18,associated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,4,unassociated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,23,unassociated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,7,unassociated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,20,associated group
884A7498-1E23-FC3C-8301-39DA04F2498C,8192,10,8,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,3,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,1,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,20,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,2,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,6,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,19,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,4,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,5,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,8,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,22,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,7,unassociated group
0FEF2F23-835D-4ED0-856A-39DA04F24A4E,8192,10,23,unassociated group
08D8C733-92C0-4A1E-74B3-39DA04F24B29,8192,10,8,unassociated group
08D8C733-92C0-4A1E-74B3-39DA04F24B29,8192,10,9,unassociated group
08D8C733-92C0-4A1E-74B3-39DA04F24B29,8192,10,15,unassociated group
08D8C733-92C0-4A1E-74B3-39DA04F24B29,8192,10,5,unassociated group
08D8C733-92C0-4A1E-74B3-39DA04F24B29,8192,10,18,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,2,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,21,associated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,8,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,6,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,20,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,1,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,7,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,5,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,0,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,19,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,23,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,22,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,4,unassociated group
4962A14F-F4F2-D715-740B-39DA04F24C44,8192,10,18,associated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,6,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,21,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,9,2,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,0,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,2,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,5,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,23,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,9,5,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,22,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,7,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,1,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,20,unassociated group
5A1F2B4C-3F7A-AA25-86FF-39DA04F24E0F,8192,10,4,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,4,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,20,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,7,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,2,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,11,18,associated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,1,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,6,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,3,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,0,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,21,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,18,associated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,23,unassociated group
523D48E9-BC47-A18E-3A36-39DA04F24EA4,8,10,5,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,3,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,19,associated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,21,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,7,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,2,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,23,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,1,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,22,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,5,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,0,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,4,unassociated group
4BBA7600-0D92-846F-746A-39DA04F250AD,8192,10,6,unassociated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,11,18,unassociated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,10,5,associated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,10,6,unassociated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,11,17,associated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,10,19,unassociated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,10,18,associated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,11,0,unassociated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,10,17,associated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,11,1,unassociated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,11,22,unassociated group
9B9F6AA7-8DF0-6276-F0BB-39DA04F251F4,4,11,3,unassociated group
783BCCF6-302E-6134-13C5-39DA04F2550E,8192,10,10,unassociated group
783BCCF6-302E-6134-13C5-39DA04F2550E,8192,10,13,unassociated group
783BCCF6-302E-6134-13C5-39DA04F2550E,8192,10,17,unassociated group
783BCCF6-302E-6134-13C5-39DA04F2550E,8192,10,8,unassociated group
783BCCF6-302E-6134-13C5-39DA04F2550E,8192,10,5,unassociated group
783BCCF6-302E-6134-13C5-39DA04F2550E,8192,10,4,unassociated group
783BCCF6-302E-6134-13C5-39DA04F2550E,8192,10,18,unassociated group
783BCCF6-302E-6134-13C5-39DA04F2550E,8192,10,14,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,1,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,0,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,6,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,18,associated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,2,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,19,associated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,4,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,5,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,22,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,7,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,21,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,20,unassociated group
318C82B0-E516-16FD-8511-39DA04F256DF,8192,10,23,unassociated group
A197E8DA-1DBC-9B4B-42E8-39DA04F26DC3,8192,9,5,associated group
A197E8DA-1DBC-9B4B-42E8-39DA04F26DC3,8192,10,12,unassociated group
A197E8DA-1DBC-9B4B-42E8-39DA04F26DC3,8192,9,7,unassociated group
A197E8DA-1DBC-9B4B-42E8-39DA04F26DC3,8192,9,11,unassociated group
A197E8DA-1DBC-9B4B-42E8-39DA04F26DC3,8192,10,5,associated group
A197E8DA-1DBC-9B4B-42E8-39DA04F26DC3,8192,9,18,unassociated group
A197E8DA-1DBC-9B4B-42E8-39DA04F26DC3,8192,10,16,unassociated group
A197E8DA-1DBC-9B4B-42E8-39DA04F26DC3,8192,10,11,unassociated group
A197E8DA-1DBC-9B4B-42E8-39DA04F26DC3,8192,10,17,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,19,associated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,2,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,7,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,22,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,18,associated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,0,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,21,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,6,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,3,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,5,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,1,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,4,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,20,unassociated group
6CBC17A0-B824-7FEA-C48E-39DA04F26E95,8192,10,23,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,6,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,0,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,9,5,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,9,6,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,9,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,4,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,22,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,2,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,7,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,8,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,3,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,21,unassociated group
027B13F1-844F-5285-9B9E-39DA04F26FF5,8192,10,23,unassociated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,11,20,unassociated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,10,5,unassociated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,10,1,unassociated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,10,7,unassociated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,10,3,unassociated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,10,0,unassociated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,10,2,unassociated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,10,18,associated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,11,5,unassociated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,10,19,associated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,11,18,associated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,10,6,unassociated group
43502F17-CD3E-9F58-87F3-39DA04F27409,8,11,2,unassociated group
F091A6D3-3A8A-8228-BA08-39DA04F27755,8192,10,7,unassociated group
F091A6D3-3A8A-8228-BA08-39DA04F27755,8192,10,6,unassociated group
F091A6D3-3A8A-8228-BA08-39DA04F27755,8192,10,15,associated group
F091A6D3-3A8A-8228-BA08-39DA04F27755,8192,10,12,unassociated group
F091A6D3-3A8A-8228-BA08-39DA04F27755,8192,10,17,unassociated group
F091A6D3-3A8A-8228-BA08-39DA04F27755,8192,10,11,unassociated group
F091A6D3-3A8A-8228-BA08-39DA04F27755,8192,10,4,unassociated group
F091A6D3-3A8A-8228-BA08-39DA04F27755,8192,10,18,unassociated group
F091A6D3-3A8A-8228-BA08-39DA04F27755,8192,10,14,unassociated group
E2445CAF-7792-B80E-51F1-39DA04F27A0D,8192,10,13,unassociated group
E2445CAF-7792-B80E-51F1-39DA04F27A0D,8192,10,8,unassociated group
E2445CAF-7792-B80E-51F1-39DA04F27A0D,8192,10,9,unassociated group
E2445CAF-7792-B80E-51F1-39DA04F27A0D,8192,10,18,unassociated group
E2445CAF-7792-B80E-51F1-39DA04F27A0D,8192,10,15,unassociated group
E2445CAF-7792-B80E-51F1-39DA04F27A0D,8192,10,16,unassociated group
E2445CAF-7792-B80E-51F1-39DA04F27A0D,8192,10,12,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,4,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,1,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,0,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,19,associated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,22,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,5,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,6,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,8,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,3,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,20,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,7,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,21,unassociated group
D323D57D-0569-E90D-022D-39DA04F27A4F,8,10,23,unassociated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,10,5,associated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,10,6,unassociated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,10,16,associated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,9,6,associated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,10,4,associated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,9,9,unassociated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,10,17,associated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,9,16,unassociated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,10,15,unassociated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,10,7,unassociated group
4918AF04-43AD-E2A4-A74F-39DA04F28A18,8192,10,14,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,6,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,1,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,21,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,0,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,20,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,3,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,5,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,22,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,7,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,23,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,2,unassociated group
BCF058D7-9768-2F07-E4B1-39DA04F28B02,8,10,8,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,19,associated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,19,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,1,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,2,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,11,17,associated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,6,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,20,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,0,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,5,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,21,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,18,associated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,22,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,11,22,associated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,4,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,3,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,11,21,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,10,23,unassociated group
C7709B58-9594-B2B7-A50A-39DA04F290EF,8192,11,18,associated group
0570D5E9-C4AC-D11B-BBED-39DA04F29343,128,11,18,associated group
0570D5E9-C4AC-D11B-BBED-39DA04F29343,128,12,17,associated group
0570D5E9-C4AC-D11B-BBED-39DA04F29343,128,11,17,associated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,21,unassociated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,3,unassociated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,2,associated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,2,unassociated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,19,associated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,1,unassociated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,23,associated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,0,unassociated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,7,unassociated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,20,unassociated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,4,unassociated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,5,unassociated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,22,unassociated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,21,associated group
BC85E870-BE13-58B9-DA94-39DA04F2947B,8192,10,18,associated group
38762A8A-2102-AF25-5B44-39DA04F29A6B,4,11,5,unassociated group
38762A8A-2102-AF25-5B44-39DA04F29A6B,4,11,20,unassociated group
38762A8A-2102-AF25-5B44-39DA04F29A6B,4,11,18,associated group
38762A8A-2102-AF25-5B44-39DA04F29A6B,4,11,17,associated group
A5C448C8-FF18-ED4A-8E9F-39DA04F29B1A,8,11,22,unassociated group
A5C448C8-FF18-ED4A-8E9F-39DA04F29B1A,8,10,18,associated group
A5C448C8-FF18-ED4A-8E9F-39DA04F29B1A,8,11,18,associated group
A5C448C8-FF18-ED4A-8E9F-39DA04F29B1A,8,10,0,unassociated group
A5C448C8-FF18-ED4A-8E9F-39DA04F29B1A,8,11,0,unassociated group
CD5953F1-CE59-7602-938D-39DA04F2A306,4,11,18,associated group
CD5953F1-CE59-7602-938D-39DA04F2A306,4,11,17,associated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,10,17,unassociated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,11,5,associated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,11,16,unassociated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,11,18,unassociated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,10,18,unassociated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,10,5,associated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,11,10,unassociated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,11,11,unassociated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,11,7,unassociated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,11,17,unassociated group
278630DD-6DC9-2BDC-6D2E-39DA04F2A36E,262144,11,12,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,14,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,5,associated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,4,associated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,16,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,10,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,10,4,associated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,4,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,17,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,9,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,10,13,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,18,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,13,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,10,16,unassociated group
388449EF-6FE2-C32F-95EB-39DA04F2A6E3,262144,11,15,unassociated group
0A85B800-C0E5-272A-F350-39DA04F2A72C,8,11,2,unassociated group
0A85B800-C0E5-272A-F350-39DA04F2A72C,8,10,2,unassociated group
0A85B800-C0E5-272A-F350-39DA04F2A72C,8,10,0,unassociated group
0A85B800-C0E5-272A-F350-39DA04F2A72C,8,10,19,associated group
0A85B800-C0E5-272A-F350-39DA04F2A72C,8,10,23,unassociated group
