vessel_flag,eez_code,depart_port_id,depart_port,nautical_offset,count
PH,TK,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,1
PW,PW,1F5DF3CD-876D-1075-4E33-39F4D5F68184,AIRAI,9,31
PW,PW,6B06F558-1070-2939-C232-39D163297A7B,MALAKAL,9,334
SB,AU,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,10,1
SB,AU,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,1
SB,AU,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,10,1
SB,AU,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,11,2
SB,AU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,1
SB,FJ,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,7
SB,FJ,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,4
SB,FM,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,10,1
SB,GL,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,1
SB,H4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,3
SB,H5,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,138
SB,I1,6F1A00DB-0936-E0F7-AB39-39D163297A85,DAVAO,9,1
SB,I1,6F1A00DB-0936-E0F7-AB39-39D163297A85,DAVAO,10,1
SB,I1,38E25C97-D802-4149-1927-39D163297AB7,DONGGANG,9,1
SB,I1,38E25C97-D802-4149-1927-39D163297AB7,DONGGANG,10,14
SB,I1,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,10,3
SB,I1,F8D486E5-9362-A16E-B968-39D163297A7B,MANILA,10,3
SB,I2,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,11,63
SB,I2,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,845
SB,I2,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,1
SB,I2,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,11,24
SB,I2,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,12,1
SB,I2,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,11,163
SB,I2,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,12,3
SB,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,72
SB,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,8
SB,I3,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,10,1
SB,I3,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,10,44
SB,I3,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,56
SB,I3,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,79
SB,I3,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,11,4
SB,I3,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,12,15
SB,I3,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,11,22
SB,I3,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,14
SB,I4,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,-12,126
SB,I4,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,234
SB,I4,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,12,13
SB,I4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,10
SB,I4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,21
SB,I5,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,2
SB,I6,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,-12,3
SB,I6,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,61
SB,I6,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,154
SB,I6,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,48
SB,I6,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,2
SB,I6,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,8
SB,I6,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,9
SB,I7,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,-12,159
SB,I7,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,-11,140
SB,I7,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,2
SB,I7,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,6
SB,I7,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,-12,65
SB,I7,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,-11,33
SB,I7,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,11,129
SB,I7,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,12,292
SB,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,154
SB,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,200
SB,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,8
SB,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,47
SB,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,503
SB,I8,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,29
SB,I8,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,28
SB,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,30
SB,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,171
SB,IW,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,1,11
SB,IW,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,18
SB,IW,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-10,12
SB,NF,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,11,1
SB,NF,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,6
SB,NR,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,8
SB,NZ,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,1
SB,PG,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,10,4
SB,PG,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,16
SB,PG,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,10,4
SB,PG,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,1
SB,SB,6F1A00DB-0936-E0F7-AB39-39D163297A85,DAVAO,11,61
SB,SB,38E25C97-D802-4149-1927-39D163297AB7,DONGGANG,10,5
SB,SB,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,10,12
SB,SB,38E25C97-D802-4149-1927-39D163297AB7,DONGGANG,11,33
SB,SB,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,11,165
SB,SB,D5F81D29-560F-D993-0056-39FC89D49F08,Hai Phong,11,19
SB,SB,D1BFBDFD-CEA3-911C-69E8-39D163297AB7,HONG KONG,11,100
SB,SB,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,10,1667
SB,SB,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,24606
SB,SB,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,22
SB,SB,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,10,8
SB,SB,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,11,60
SB,SB,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,11,40
SB,SB,F8D486E5-9362-A16E-B968-39D163297A7B,MANILA,11,31
SB,SB,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,10,1693
SB,SB,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,11,13574
SB,SB,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,12,2
SB,SB,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,10,5
SB,SB,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,65
SB,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,168
SB,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,3819
SB,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,54
SB,SB,444D9BF3-F4D8-9B73-7FBE-39D163297AAD,TAICHUNG,10,4
SB,SB,444D9BF3-F4D8-9B73-7FBE-39D163297AAD,TAICHUNG,11,67
SB,SB,054462ED-ADC0-A812-C7E6-39D1730C264C,TAIWAN,10,2
SB,SB,054462ED-ADC0-A812-C7E6-39D1730C264C,TAIWAN,11,61
SB,SB,4F10F6F6-2156-145B-0BE4-39D163297A67,TULAGI,10,6
SB,SB,4F10F6F6-2156-145B-0BE4-39D163297A67,TULAGI,11,54
SB,SB,3750EE63-B38A-278B-C556-39D163297A67,TUNGKANG,11,72
SB,TO,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,1
SB,VU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,421
SB,VU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,48
TO,AS,28E93CD7-BE58-38B7-85B5-39D163297A5D,PAGO PAGO,-11,8
TO,CK,28E93CD7-BE58-38B7-85B5-39D163297A5D,PAGO PAGO,-11,533
TO,FJ,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-12,1
TO,I4,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-12,2
TO,I7,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-12,12
TO,IW,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-12,1
TO,TO,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-12,5647
TO,TO,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-11,72
TO,TO,28E93CD7-BE58-38B7-85B5-39D163297A5D,PAGO PAGO,-12,26
TO,TO,28E93CD7-BE58-38B7-85B5-39D163297A5D,PAGO PAGO,-11,6
TV,AU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,1
TV,H4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,105
TV,HB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,1
TV,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,81
TV,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,55
TV,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,16
TV,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,3
TV,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,90
TV,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,58
TV,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,6
TV,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,37
TV,PX,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,1
TV,TV,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,338
TV,TV,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,704
TW,AU,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,10,2
TW,AU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,1
TW,CK,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,-11,113
TW,CK,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,-10,5
TW,FM,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,9,3
TW,FM,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,17
TW,FM,6F1A00DB-0936-E0F7-AB39-39D163297A85,DAVAO,9,62
TW,FM,6F1A00DB-0936-E0F7-AB39-39D163297A85,DAVAO,10,122
TW,FM,6F1A00DB-0936-E0F7-AB39-39D163297A85,DAVAO,11,32
TW,FM,6B06F558-1070-2939-C232-39D163297A7B,MALAKAL,9,34
TW,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,9,23
TW,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,10,435
TW,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,204
TW,FM,C3BBC065-7064-C429-0720-39D163297A7B,YAP,9,21
TW,GL,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,12,1
TW,H4,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-12,4
TW,H4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,77
TW,H4,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,-12,35
TW,H4,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,24
TW,H5,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,10
TW,H5,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,-11,13
TW,H5,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-11,15
TW,H5,9EC1BF9C-088E-44D2-4CD9-39D163297A5D,PANAMA,-11,16
TW,HB,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,20
TW,I1,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,9,16
TW,I1,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,52
TW,I1,6F1A00DB-0936-E0F7-AB39-39D163297A85,DAVAO,9,7
TW,I1,6F1A00DB-0936-E0F7-AB39-39D163297A85,DAVAO,10,2
TW,I1,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,10,14
TW,I1,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,10,27
TW,I1,6B06F558-1070-2939-C232-39D163297A7B,MALAKAL,9,346
TW,I1,6B06F558-1070-2939-C232-39D163297A7B,MALAKAL,10,15
TW,I1,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,10,25
TW,I1,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,8
TW,I1,444D9BF3-F4D8-9B73-7FBE-39D163297AAD,TAICHUNG,9,8
TW,I1,444D9BF3-F4D8-9B73-7FBE-39D163297AAD,TAICHUNG,10,7
TW,I2,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,168
TW,I2,6F1A00DB-0936-E0F7-AB39-39D163297A85,DAVAO,11,50
TW,I2,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,11,70
TW,I2,D1BFBDFD-CEA3-911C-69E8-39D163297AB7,HONG KONG,11,31
TW,I2,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,247
TW,I2,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,3
TW,I2,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,11,98
TW,I2,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,12,1
TW,I2,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,11,264
TW,I2,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,12,4
TW,I2,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,31
TW,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,277
TW,I2,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,28
TW,I2,444D9BF3-F4D8-9B73-7FBE-39D163297AAD,TAICHUNG,11,20
TW,I2,3750EE63-B38A-278B-C556-39D163297A67,TUNGKANG,11,9
TW,I3,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,3
TW,I3,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,10,10
TW,I3,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,11,6
TW,I3,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,9,9
TW,I3,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,10,4
TW,I3,6B06F558-1070-2939-C232-39D163297A7B,MALAKAL,9,347
TW,I3,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,10,43
TW,I3,444D9BF3-F4D8-9B73-7FBE-39D163297AAD,TAICHUNG,10,4
TW,I4,,,-12,22
TW,I4,,,-11,1
TW,I5,,,-11,10
TW,I5,,,-10,21
TW,I5,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,5
TW,I5,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-11,5
TW,I5,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-10,4
TW,I5,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-9,10
TW,I6,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-12,12
TW,I6,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-11,2
TW,I6,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-10,6
TW,I6,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,10,3
TW,I6,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,11,19
TW,I7,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,-12,22
TW,I7,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,62
TW,I7,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,107
TW,I7,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-11,8
TW,I7,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-10,29
TW,I7,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-9,59
TW,I7,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-12,1
TW,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,23
TW,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,31
TW,I7,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,19
TW,I8,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,12,9
TW,I8,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,12,1
TW,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,4
TW,I8,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,18
TW,I9,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-11,16
TW,ID,6B06F558-1070-2939-C232-39D163297A7B,MALAKAL,9,11
TW,IW,,,-10,3
TW,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-10,35
TW,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-9,13
TW,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-8,1
TW,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-7,2
TW,IW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-6,196
TW,IW,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-12,6
TW,IW,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-11,9
TW,IW,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-10,8
TW,IW,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-9,17
TW,IW,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-8,12
TW,IW,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,1,8
TW,IW,DD6B232F-C32D-2907-F82E-39D1632979BD,UNKNOWN PORT,-7,1
TW,IW,DD6B232F-C32D-2907-F82E-39D1632979BD,UNKNOWN PORT,-6,6
TW,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-10,16
TW,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-9,14
TW,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-8,186
TW,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-7,33
TW,IW,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-6,203
TW,LN,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-11,7
TW,LN,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-10,27
TW,LN,3B4A6ABE-8656-0F5F-135B-39D163297A8F,MOOREA,-10,10
TW,MH,25CAFD97-6514-11D9-0DE2-39D163297A17,MAJURO,11,84
TW,NC,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,10
TW,NF,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,35
TW,NR,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,2
TW,PG,713E3822-942F-BF0F-AE72-39D163297A8F,ALOTAU,10,399
TW,PG,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,9,22
TW,PG,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,418
TW,PG,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,11,86
TW,PG,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,10,1
TW,PG,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,10,4
TW,PG,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,1
TW,PG,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,10,3
TW,PG,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,11,2
TW,PG,DFB46F49-6001-8A6B-230A-39D163297A5D,PORT MORESBY,10,720
TW,PG,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,270
TW,PG,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,14
TW,PG,444D9BF3-F4D8-9B73-7FBE-39D163297AAD,TAICHUNG,10,4
TW,PW,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,9,153
TW,PW,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,9,6
TW,PW,1CFC5B19-3A18-51F5-AFBC-39D163297A7B,KOROR,9,10
TW,PW,6B06F558-1070-2939-C232-39D163297A7B,MALAKAL,9,13280
TW,PX,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,14
TW,PX,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-11,6
TW,PX,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-11,22
TW,SB,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,8
TW,SB,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,10,10
TW,SB,38E25C97-D802-4149-1927-39D163297AB7,DONGGANG,11,18
TW,SB,8CA14930-AFD4-C101-F1B9-39FEABD51A06,DONGGANG,11,359
TW,SB,D1BFBDFD-CEA3-911C-69E8-39D163297AB7,HONG KONG,11,15
TW,SB,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,10,289
TW,SB,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,11,7496
TW,SB,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,11,175
TW,SB,F8D486E5-9362-A16E-B968-39D163297A7B,MANILA,11,36
TW,SB,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,10,672
TW,SB,C43CE854-3BF9-913C-F33A-39D163297A53,NORO,11,8949
TW,SB,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,10,3
TW,SB,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,11,17
TW,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,68
TW,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,354
TW,SB,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,1
TW,SB,444D9BF3-F4D8-9B73-7FBE-39D163297AAD,TAICHUNG,10,4
TW,SB,444D9BF3-F4D8-9B73-7FBE-39D163297AAD,TAICHUNG,11,150
TW,SB,054462ED-ADC0-A812-C7E6-39D1730C264C,TAIWAN,10,28
TW,SB,054462ED-ADC0-A812-C7E6-39D1730C264C,TAIWAN,11,76
TW,SB,3750EE63-B38A-278B-C556-39D163297A67,TUNGKANG,11,144
TW,TK,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-12,145
TW,TK,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,225
TW,TO,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-12,8276
TW,TO,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-11,141
TW,TO,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-12,280
TW,TO,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,-11,2
TW,TO,444D9BF3-F4D8-9B73-7FBE-39D163297AAD,TAICHUNG,-12,46
TW,TO,054462ED-ADC0-A812-C7E6-39D1730C264C,TAIWAN,-12,53
TW,TW,054462ED-ADC0-A812-C7E6-39D1730C264C,TAIWAN,8,1
TW,VU,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,1
TW,WF,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-12,1
TW,WF,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-12,1
TW,WS,1752EEC0-E409-DC75-3943-39D163297A99,AITUTAKI,-11,1
TW,WS,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-12,163
TW,WS,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,84
US,TO,BD821F56-3B81-9C26-2649-39D163297A53,NUKU'ALOFA,-12,18
US,TO,28E93CD7-BE58-38B7-85B5-39D163297A5D,PAGO PAGO,-12,16
VU,AS,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,2
VU,AU,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,10,1
VU,AU,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,11,1
VU,CK,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-11,99
VU,F1,BEC17B8B-DF68-1724-77B0-39E5C3D1774E,VACAMONTE,-7,2
VU,FM,24637B8A-3709-6521-E4CB-39D163297A71,APIA,10,39
VU,FM,24637B8A-3709-6521-E4CB-39D163297A71,APIA,11,5
VU,FM,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,10,45
VU,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,10,70
VU,FM,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,11,43
VU,FM,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,10,3
VU,FM,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,10
VU,GL,,,11,1
VU,GL,,,12,1
VU,GL,24637B8A-3709-6521-E4CB-39D163297A71,APIA,12,11
VU,GL,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,12,1
VU,GL,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,11,6
VU,GL,45EFF196-73FA-CDBA-0261-39D163297A67,SUVA,12,30
VU,H4,24637B8A-3709-6521-E4CB-39D163297A71,APIA,-12,38
VU,H4,930A973D-68AE-57FC-DD15-39D163297A7B,AT SEA,-12,71
VU,H4,43FC97BD-A735-F85C-2ABA-39D163297A85,FUNAFUTI,-12,1
VU,H4,EF3F4CD8-EC59-46E9-7887-39D1632979D1,HONIARA,-12,3
VU,H4,3387B088-2D33-67CB-7C56-39D1632979D1,KAOHSIUNG,-12,83
VU,H4,DD1590E6-430E-BAAE-817D-39D163297A67,PAPEETE,-12,49
VU,H4,A4072172-A4F1-0B05-D6B4-39D163297A7B,POHNPEI,-12,11
